,No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Index,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,ROA,Target Price,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range,Perf YTD,Dividend,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend %,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR,Employees,Current Ratio,Sales Q/Q,Oper. Margin,RSI (14),Volatility,Optionable,Debt/Eq,EPS Q/Q,Profit Margin,Rel Volume,Prev Close,Shortable,LT Debt/Eq,Earnings,Payout,Avg Volume,Recom,SMA20,SMA50,SMA200
"0,1,A,""Agilent Technologies, Inc."",Healthcare,Diagnostics & Research,USA,44.89B,36.74,144.68,-0.34%,""2,198,417"",S&P 500,3.94,0.20%,302.00M,-0.32%,27.08,10.37%,-19.27%,301.14M,-6.24%,1.21B,2.62,1.18,90.70%,1.42%,-5.60%,6.32B,7.10,71.00%,0.22%,2.66,-1.97%,17.90,8.08,11.70%,175.32,14.63%,5.08,28.50,14.00%,24.30%,112.47 - 179.57,-9.38%,0.84,42.31,22.90%,14.70%,-19.43%,1.01,0.58%,1.70,8.50%,53.90%,28.64%,3.77,17000,2.20,11.90%,21.30%,36.66,2.49% 2.41%,Yes,0.51,102.30%,19.10%,1.37,145.17,Yes,0.51,Nov 22 AMC,19.10%,1.61M,-,-5.35%,-6.62%,-4.35%"
"595,596,DOX,Amdocs Limited,Technology,Software - Infrastructure,USA,9.43B,14.12,75.70,0.03%,""363,621"",-,5.36,4.80%,124.52M,0.62%,13.47,7.87%,0.00%,124.29M,2.34%,681.30M,1.93,1.05,95.80%,1.84%,-6.15%,4.29B,2.20,43.60%,-0.59%,3.81,-1.66%,28.85,2.62,10.30%,88.38,8.11%,7.75,9.77,7.30%,18.60%,68.33 - 82.38,1.15%,1.44,17.54,14.50%,16.50%,-8.11%,0.79,1.90%,1.60,2.90%,34.50%,10.79%,1.26,27176,1.60,3.30%,19.20%,57.48,2.02% 1.57%,Yes,0.18,-3.90%,15.90%,0.61,75.68,Yes,0.18,Nov 02 AMC,25.50%,600.21K,-,1.18%,2.99%,-1.05%"
"596,597,DPZ,""Domino's Pizza, Inc."",Consumer Cyclical,Restaurants,USA,17.75B,35.94,473.04,-1.74%,""993,114"",S&P 500,13.16,0.30%,36.63M,-6.96%,30.73,12.79%,-47.45%,35.66M,-9.71%,506.70M,2.99,4.29,94.40%,4.09%,3.99%,4.37B,4.06,29.70%,0.14%,3.14,-1.14%,-112.69,-,30.20%,528.52,26.07%,12.31,38.42,12.00%,-13.70%,319.71 - 567.57,-16.18%,3.76,36.48,29.00%,80.90%,-16.66%,0.56,0.79%,1.60,13.20%,39.30%,47.96%,14.94,14400,1.70,3.10%,18.30%,27.32,3.08% 2.65%,Yes,-,30.20%,11.60%,2.13,481.40,Yes,-,Oct 14 BMO,25.80%,465.21K,2.40,-10.75%,-9.83%,-1.71%"
"597,598,DQ,Daqo New Energy Corp.,Technology,Semiconductor Equipment & Materials,China,3.10B,4.76,42.37,2.79%,""1,762,638"",-,8.89,76.40%,74.05M,5.69%,3.57,-4.92%,0.00%,70.13M,1.29%,680.50M,0.06,4.58,56.70%,6.38%,-33.77%,1.53B,2.02,324.10%,-0.15%,2.84,-34.15%,26.88,1.58,36.90%,94.18,-41.15%,14.71,2.88,74.87%,57.90%,36.45 - 130.33,5.08%,-,-,47.40%,15.80%,-67.49%,0.87,-,3.40,30.00%,63.20%,16.24%,2.72,1896,3.50,366.80%,60.20%,47.25,6.14% 6.38%,Yes,0.00,1308.30%,44.40%,1.12,41.22,Yes,0.00,Oct 28 BMO,0.00%,1.58M,2.10,5.94%,-16.89%,-31.91%"
"598,599,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,23.29B,24.65,59.81,-0.66%,""1,304,229"",S&P 500,2.43,0.10%,380.85M,-0.66%,68.59,-60.16%,-2.50%,380.14M,-4.88%,917.40M,4.11,0.18,98.30%,1.31%,12.38%,1.11B,21.02,-31.60%,-0.05%,3.35,19.19%,15.69,3.81,9.60%,64.00,53.75%,0.03,2352.10,6.00%,16.90%,37.74 - 66.22,-8.88%,1.12,-,8.50%,4.60%,-9.68%,0.66,1.87%,-,4.60%,69.40%,58.48%,1.23,350,-,7.00%,92.40%,38.15,1.69% 1.98%,Yes,0.57,575.70%,82.80%,0.88,60.21,Yes,0.57,Jan 26 AMC,41.90%,1.48M,-,-4.47%,-1.11%,15.19%"
"599,600,DRI,""Darden Restaurants, Inc."",Consumer Cyclical,Restaurants,USA,18.49B,20.43,143.00,-1.16%,""912,085"",S&P 500,7.00,0.40%,129.20M,-1.83%,16.91,11.77%,-25.74%,127.02M,-4.05%,923.30M,0.68,2.15,92.10%,2.34%,-4.12%,8.59B,2.15,75.60%,-0.09%,2.54,6.07%,19.68,7.27,8.80%,166.87,18.10%,5.77,24.77,30.10%,34.50%,110.89 - 164.28,-5.07%,4.40,38.98,11.50%,16.10%,-12.95%,1.45,3.08%,0.70,0.70%,21.30%,28.96%,3.91,156883,0.90,37.20%,11.60%,42.86,2.38% 2.61%,Yes,0.69,101.10%,10.70%,0.78,144.68,Yes,0.69,Dec 17 BMO,59.10%,1.17M,2.10,-2.53%,-2.73%,-1.57%"
"600,601,DRVN,Driven Brands Holdings Inc.,Consumer Cyclical,Auto & Truck Dealerships,USA,5.52B,134.41,31.72,-1.58%,""402,501"",-,0.24,0.30%,162.63M,0.57%,31.34,18.36%,-98.02%,144.25M,-6.13%,40.90M,2.76,0.15,-,1.02%,8.41%,1.36B,4.05,-154.30%,0.01%,3.06,11.97%,10.30,3.08,0.90%,42.62,18.85%,0.66,47.86,48.70%,2.70%,22.26 - 35.56,-5.65%,-,52.75,-,2.40%,-10.80%,-,-,0.90,-,44.00%,42.50%,1.41,6900,1.00,38.60%,10.70%,45.84,4.39% 4.46%,Yes,1.01,702.90%,3.00%,0.84,32.23,Yes,1.00,Oct 27 BMO,0.00%,480.66K,1.80,-2.87%,-1.39%,6.27%"
"601,602,DSEY,""Diversey Holdings, Ltd."",Consumer Cyclical,Personal Services,USA,3.92B,-,12.50,-4.58%,""396,759"",-,-0.94,1.81%,301.60M,-7.75%,20.13,23.95%,0.00%,296.94M,-8.83%,-,-,0.14,98.10%,1.85%,-26.25%,2.61B,1.50,64.70%,-0.05%,4.89,-21.53%,1.89,6.61,-,19.20,-,0.22,56.97,16.26%,-,12.05 - 18.61,-6.09%,-,-,-,1.80%,-32.83%,-,-,0.70,-,54.10%,3.73%,0.61,8600,1.10,-2.40%,-,39.51,5.78% 4.97%,Yes,3.51,-426.40%,-,0.35,13.10,Yes,3.46,Nov 05 BMO,-,1.12M,1.90,-4.91%,-9.45%,-21.48%"
"602,603,DSGX,The Descartes Systems Group Inc,Technology,Software - Application,Canada,6.10B,71.89,70.38,-1.00%,""228,695"",-,0.98,0.10%,84.64M,-6.43%,67.09,2.04%,0.00%,84.39M,-8.90%,84.30M,2.76,0.25,69.20%,0.23%,-15.50%,405.70M,15.03,36.10%,2.29%,1.45,2.80%,11.71,6.01,7.60%,88.25,20.10%,1.98,35.63,26.00%,8.90%,56.78 - 91.39,-14.88%,-,37.57,17.70%,5.80%,-22.99%,1.02,-,2.00,13.50%,75.80%,23.95%,2.57,1547,2.00,24.50%,24.50%,31.43,4.30% 3.16%,Yes,0.00,90.60%,20.80%,1.68,71.09,Yes,0.00,Dec 01 AMC,0.00%,135.83K,2.00,-9.73%,-13.01%,-4.59%"
"603,604,DT,""Dynatrace, Inc."",Technology,Software - Application,USA,14.89B,184.21,52.50,-3.10%,""3,389,626"",-,0.28,0.60%,283.92M,-2.87%,65.22,23.85%,-26.15%,193.86M,-12.32%,82.30M,9.21,0.16,96.90%,2.94%,-30.36%,815.50M,18.26,116.90%,0.26%,2.60,-9.95%,4.30,12.21,3.70%,81.75,21.25%,1.31,40.22,20.00%,7.20%,39.82 - 80.13,-13.01%,-,60.52,-,6.00%,-34.48%,-,-,1.10,-,81.70%,31.84%,2.92,2779,1.10,34.30%,10.70%,32.48,5.92% 4.98%,Yes,0.27,33.00%,10.10%,1.55,54.18,Yes,0.27,Feb 02 BMO,0.00%,2.19M,1.90,-9.15%,-16.69%,-14.96%"
"604,605,DTE,DTE Energy Company,Utilities,Utilities - Regulated Electric,USA,23.10B,30.18,119.38,-0.38%,""682,927"",S&P 500,3.96,0.20%,193.00M,-0.26%,20.16,-0.82%,-6.18%,192.59M,-0.18%,770.00M,4.49,0.76,73.70%,0.99%,3.77%,13.61B,1.70,12.20%,0.26%,2.03,4.81%,44.39,2.69,2.20%,127.94,13.59%,0.28,427.84,6.72%,8.70%,98.43 - 123.74,-0.13%,3.54,9.47,11.70%,5.70%,-3.52%,0.70,2.97%,0.80,3.30%,-,21.29%,1.85,10600,1.00,13.10%,9.10%,58.18,1.63% 1.53%,Yes,2.06,-87.90%,7.30%,0.73,119.83,Yes,1.98,Oct 27 BMO,100.10%,938.48K,2.20,0.58%,3.51%,2.62%"
"605,606,DTM,""DT Midstream, Inc."",Energy,Oil & Gas Midstream,USA,4.93B,17.09,51.07,2.51%,""303,359"",-,2.99,0.02%,96.70M,3.36%,15.22,7.84%,2.50%,96.70M,11.41%,-,2.09,0.82,75.20%,1.92%,2.30%,825.00M,5.98,52.90%,1.25%,3.63,25.73%,39.70,1.29,-,54.33,-,1.33,38.53,8.18%,-,38.21 - 50.70,6.44%,2.40,-,-,4.10%,0.73%,-,4.70%,1.60,-,-,33.66%,1.16,257,1.60,25.40%,-,69.98,2.22% 2.35%,Yes,0.79,4.20%,-,0.59,49.82,Yes,0.79,Nov 05 BMO,-,513.31K,2.10,5.76%,6.83%,11.68%"
"606,607,DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,USA,79.25B,26.82,104.04,-0.11%,""3,401,485"",S&P 500,3.88,0.10%,769.00M,-0.44%,19.00,4.48%,-2.34%,768.52M,0.21%,2.99B,10.73,0.98,63.20%,0.67%,3.68%,24.64B,3.22,-66.40%,0.05%,1.91,0.14%,61.57,1.69,1.80%,106.87,12.95%,-,-,2.50%,6.40%,85.56 - 108.38,-0.82%,3.94,-,-14.80%,4.40%,-4.00%,0.34,3.79%,0.40,1.30%,72.80%,21.60%,1.55,27535,0.60,3.40%,17.80%,55.24,1.51% 1.46%,Yes,1.37,3.20%,12.10%,1.27,104.15,Yes,1.22,Nov 04 BMO,99.80%,2.68M,2.60,0.19%,2.22%,2.12%"
"607,608,DUOL,""Duolingo, Inc."",Technology,Software - Application,USA,3.43B,-,92.63,0.87%,""202,107"",-,-1.65,2.10%,29.53M,-9.36%,-,0.80%,42.94%,15.47M,-8.92%,-53.00M,-,-0.68,58.80%,10.69%,-40.89%,226.00M,15.18,-16.40%,6.48%,4.18,-,17.29,5.36,-,172.83,-,14.84,6.24,-,-,90.43 - 204.99,-12.70%,-,-,-,19.90%,-54.81%,-,-,6.00,-,72.50%,2.43%,6.48,400,6.00,40.40%,-23.50%,35.63,5.96% 6.47%,Yes,0.00,-,-23.50%,0.51,91.83,Yes,0.00,Nov 10 AMC,-,395.27K,2.20,-10.98%,-21.36%,-34.03%"
"608,609,DV,""DoubleVerify Holdings, Inc."",Technology,Software - Application,USA,4.29B,444.31,25.77,-3.16%,""773,274"",-,0.06,0.20%,158.04M,-6.02%,72.59,211.40%,-98.22%,155.33M,-19.84%,9.10M,14.96,0.11,91.30%,3.48%,-18.86%,305.80M,14.02,-12.20%,-2.76%,5.00,-31.64%,4.64,5.55,1.40%,40.78,-,1.92,13.41,29.70%,1.60%,25.80 - 48.42,-22.57%,-,80.75,-,5.50%,-46.78%,-,-,11.30,-,84.40%,-0.12%,1.68,647,11.30,36.20%,4.70%,30.24,7.08% 5.58%,Yes,0.01,26.90%,3.00%,0.72,26.61,Yes,0.00,Nov 09 AMC,0.00%,1.08M,2.00,-16.26%,-19.15%,-25.14%"
"609,610,DVA,DaVita Inc.,Healthcare,Medical Care Facilities,USA,11.82B,13.28,116.32,0.89%,""378,866"",S&P 500,8.76,0.20%,104.79M,4.24%,13.86,-5.32%,-16.22%,98.79M,10.61%,984.40M,0.95,1.80,90.10%,3.36%,3.66%,11.58B,1.02,39.30%,-0.03%,3.95,-1.27%,10.97,10.60,5.50%,127.00,-2.05%,10.55,11.02,14.00%,76.30%,94.38 - 136.48,2.25%,-,9.78,38.60%,13.60%,-14.77%,1.24,-,1.60,-3.50%,31.20%,23.25%,2.37,67000,1.60,0.50%,15.50%,67.03,2.21% 2.04%,Yes,7.78,84.70%,8.30%,0.45,115.29,Yes,7.63,Oct 28 AMC,0.00%,838.79K,3.10,4.03%,9.21%,-0.48%"
"610,611,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,33.75B,29.14,50.39,1.51%,""12,748,813"",S&P 500,1.73,0.20%,671.00M,3.07%,9.60,55.19%,-7.70%,640.77M,26.04%,1.22B,1.17,1.27,90.40%,2.61%,29.88%,8.93B,3.78,3855.60%,-1.83%,1.55,111.75%,13.30,3.79,6.70%,51.64,173.98%,3.47,14.54,25.00%,16.70%,15.14 - 51.16,14.39%,0.44,12.26,26.40%,-31.00%,-1.51%,3.03,0.87%,1.20,-18.20%,42.90%,232.93%,1.92,1400,1.20,224.80%,16.00%,70.22,3.75% 4.24%,Yes,0.76,535.60%,13.40%,1.18,49.64,Yes,0.76,Nov 02 AMC,26.40%,10.78M,1.80,12.05%,17.56%,59.57%"
"611,612,DWAC,Digital World Acquisition Corp.,Financial,Shell Companies,USA,2.13B,-,70.88,4.84%,""8,766,684"",-,-,0.21%,30.03M,31.31%,-,-,0.00%,-,32.54%,-,-,-,4.39%,-,611.65%,-,-,-,-,0.20,-,-0.24,-,-,-,-,-,-,-,-,9.84 - 175.00,37.82%,-,-,-,-,-59.50%,-,-,-,-,-,620.32%,6.22,-,-,-,-,66.17,14.84% 9.35%,Yes,-,-,-,0.49,67.61,No,-,-,-,17.77M,-,29.54%,32.77%,52.81%"
"612,613,DXC,DXC Technology Company,Technology,Information Technology Services,USA,8.67B,23.20,33.99,-0.29%,""1,392,492"",S&P 500,1.47,0.70%,252.40M,1.95%,7.90,17.16%,1.07%,249.88M,10.86%,386.00M,0.82,0.91,89.00%,4.07%,-2.66%,16.84B,0.52,97.10%,0.00%,5.96,-9.53%,18.91,1.80,1.80%,42.31,19.26%,10.58,3.21,28.40%,7.60%,24.17 - 44.18,5.59%,-,-,-27.90%,1.20%,-23.06%,2.36,-,1.10,20.10%,21.40%,40.63%,0.93,134000,1.10,-11.60%,9.20%,60.95,2.69% 2.58%,Yes,1.07,22.40%,2.30%,0.82,34.09,Yes,0.91,Nov 03 AMC,0.00%,1.71M,2.40,4.28%,5.91%,-3.68%"
"613,614,DXCM,""DexCom, Inc."",Healthcare,Diagnostics & Research,USA,44.42B,84.10,447.34,-1.85%,""868,578"",S&P 500,5.32,0.50%,96.90M,-5.12%,123.71,29.42%,-15.69%,96.50M,-17.36%,529.30M,4.55,0.84,98.10%,3.16%,-17.84%,2.32B,19.15,362.20%,-0.49%,4.09,2.82%,22.04,20.30,11.80%,635.88,26.30%,27.17,16.46,18.50%,26.90%,318.45 - 659.45,-16.69%,-,318.40,55.20%,15.80%,-32.16%,0.79,-,4.50,36.80%,69.80%,40.47%,21.69,5500,5.00,29.80%,15.90%,30.31,5.64% 4.01%,Yes,0.00,-2.80%,22.80%,1.17,455.78,Yes,0.82,Oct 28 AMC,0.00%,744.70K,1.80,-14.12%,-20.89%,-8.36%"
"614,615,DY,""Dycom Industries, Inc."",Industrials,Engineering & Construction,USA,3.03B,72.07,96.43,1.78%,""295,894"",-,1.34,2.60%,30.17M,7.42%,29.73,121.43%,0.00%,29.05M,6.13%,41.00M,3.60,-0.06,96.70%,2.51%,37.25%,3.12B,0.97,-46.10%,-0.11%,2.13,50.70%,26.87,3.59,2.00%,118.43,9.94%,8.38,11.50,20.00%,5.40%,62.88 - 105.28,2.85%,-,23.31,-24.00%,3.80%,-8.41%,1.54,-,3.50,3.70%,15.90%,53.36%,3.43,14276,3.70,5.40%,2.40%,57.94,4.24% 3.47%,Yes,1.04,-10.30%,1.40%,0.86,94.74,Yes,1.02,Nov 23 BMO,0.00%,342.84K,1.70,4.80%,6.38%,19.02%"
"615,616,E,Eni S.p.A.,Energy,Oil & Gas Integrated,Italy,53.63B,31.91,30.38,2.50%,""396,053"",-,0.95,32.10%,1.79B,3.93%,-,-,0.00%,1.23B,11.12%,1.70B,1.64,-,1.10%,0.12%,7.16%,69.37B,0.77,-,0.52%,4.03,36.29%,25.42,1.20,2.60%,31.70,42.83%,8.84,3.43,19.50%,8.00%,19.76 - 30.00,9.87%,1.58,9.58,-1.80%,-8.60%,1.27%,1.04,5.20%,1.10,-9.50%,46.90%,53.74%,0.50,31436,1.20,84.20%,13.90%,70.09,1.83% 1.45%,Yes,0.78,339.00%,5.10%,1.11,29.64,Yes,0.64,-,43.00%,356.60K,4.00,7.68%,8.28%,17.32%"
"616,617,EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,USA,36.30B,48.08,130.44,-0.31%,""1,615,322"",S&P 500,2.71,0.20%,285.00M,-1.02%,17.33,9.28%,-16.11%,281.35M,1.19%,785.00M,1.78,3.23,94.60%,1.37%,-3.20%,6.40B,5.68,-72.20%,0.24%,1.56,-7.65%,27.56,4.73,6.10%,172.27,-6.16%,7.09,18.41,27.01%,10.00%,120.08 - 150.30,-1.11%,0.68,32.36,-3.90%,8.90%,-13.21%,0.87,0.52%,1.30,5.10%,73.00%,8.63%,3.01,11000,1.30,58.60%,17.00%,47.91,2.32% 2.31%,Yes,0.00,62.20%,12.30%,0.66,130.84,Yes,0.24,Feb 01 AMC,24.90%,2.46M,2.00,-1.11%,-1.06%,-5.88%"
"617,618,EAF,GrafTech International Ltd.,Industrials,Electrical Equipment & Parts,USA,3.13B,8.40,11.67,-0.60%,""1,435,799"",-,1.39,0.10%,267.11M,-1.19%,6.17,11.62%,-2.10%,262.78M,-0.77%,371.90M,-,0.43,99.40%,1.70%,6.77%,1.32B,2.37,-37.10%,-0.61%,3.01,13.30%,-0.41,-,26.60%,13.79,11.04%,0.32,36.06,-5.87%,-174.90%,9.53 - 14.16,-1.35%,0.04,7.10,41.90%,47.00%,-17.61%,1.01,0.34%,1.40,18.10%,48.40%,22.46%,0.37,1285,2.50,21.00%,38.00%,45.54,2.86% 3.14%,Yes,-,27.30%,28.20%,0.97,11.74,Yes,-,Nov 05 BMO,2.90%,1.48M,2.30,-0.99%,-3.13%,-0.24%"
"618,619,EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,USA,40.01B,22.60,63.45,0.27%,""5,919,726"",S&P 500,2.81,0.10%,647.00M,-4.33%,14.06,13.79%,-23.52%,601.17M,-3.29%,1.93B,1.81,1.00,92.50%,3.90%,-15.29%,10.68B,3.75,99.90%,0.12%,3.19,-7.41%,16.92,3.75,50.70%,78.14,14.49%,23.05,2.75,12.49%,160.60%,51.51 - 81.19,-4.59%,0.72,18.66,17.30%,15.80%,-21.85%,1.11,1.13%,3.40,3.60%,74.70%,23.18%,1.84,12700,3.40,10.80%,27.30%,39.45,3.61% 2.90%,Yes,0.83,-49.70%,-,0.80,63.28,Yes,0.71,Oct 27 AMC,3.80%,7.36M,2.50,-2.69%,-7.62%,-7.33%"
"619,620,EBC,""Eastern Bankshares, Inc."",Financial,Banks - Regional,USA,4.12B,46.30,22.04,0.78%,""732,668"",-,0.48,0.80%,172.30M,1.94%,19.77,16.39%,-2.92%,169.64M,6.78%,75.50M,-,0.24,48.80%,1.23%,4.70%,415.00M,9.93,-83.20%,0.28%,3.17,20.17%,19.90,1.11,0.40%,24.50,34.47%,0.48,46.08,-,2.20%,15.87 - 23.03,9.27%,0.32,29.60,-,11.30%,-4.30%,-,1.45%,-,-,-,38.88%,0.49,407,-,3.00%,-,68.97,2.26% 2.21%,Yes,0.00,52.40%,18.20%,1.11,21.87,Yes,0.00,Jan 27 AMC,46.20%,657.19K,1.80,5.97%,5.98%,8.01%"
"620,621,EBR,Centrais Eletricas Brasileiras S.A.,Utilities,Utilities - Regulated Electric,Brazil,9.02B,7.36,5.75,0.35%,""949,866"",-,0.78,-,1.57B,6.68%,8.71,-15.40%,-,535.15M,-3.85%,-,-,0.20,1.37%,0.45%,-20.25%,35.64B,0.25,0.00%,-,1.64,-30.72%,48.52,0.12,-,10.80,-11.08%,-,-,-,-,4.69 - 9.61,-5.58%,0.73,-,-,-,-40.17%,-,12.70%,-,-,-,22.66%,0.21,12160,-,50.30%,-,48.80,3.72% 2.79%,No,-,-66.40%,-,0.65,5.73,Yes,-,-,-,1.46M,1.00,0.55%,-4.01%,-19.65%"
"621,622,EBR-B,Centrais Eletricas Brasileiras S.A.,Utilities,Utilities - Regulated Electric,Brazil,8.85B,7.22,5.64,0.80%,""4,862"",-,0.78,-,1.57B,5.22%,8.55,-15.40%,-,535.15M,-6.62%,-,10.32,0.20,0.54%,0.06%,-23.37%,35.64B,0.25,0.00%,-,17.52,-34.49%,48.52,0.12,-,11.80,-15.44%,-,-,0.70%,-,4.93 - 9.66,-6.00%,0.20,-,-34.13%,-,-41.61%,-,3.55%,-,-,-,14.40%,0.21,12160,-,50.30%,-,47.98,3.62% 2.70%,No,-,-66.40%,-,0.25,5.59,Yes,-,-,-,19.20K,1.00,-0.23%,-4.60%,-20.96%"
"622,623,EBS,Emergent BioSolutions Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,2.78B,12.54,52.22,5.54%,""678,436"",-,4.16,2.20%,53.70M,7.05%,11.64,-22.41%,0.26%,48.71M,23.48%,227.00M,1.36,4.27,86.60%,6.83%,3.02%,1.65B,1.69,445.20%,1.10%,3.32,-18.00%,28.36,1.84,7.90%,60.33,-50.87%,7.57,6.90,9.20%,15.00%,29.88 - 127.20,20.13%,-,121.61,24.00%,14.30%,-58.95%,0.90,-,2.00,26.00%,57.10%,74.77%,2.24,2200,3.00,-14.60%,20.20%,65.98,5.03% 4.85%,Yes,0.56,-183.70%,13.70%,0.68,49.48,Yes,0.54,Nov 04 AMC,0.00%,1.00M,2.50,12.25%,20.97%,-7.21%"
"623,624,EC,Ecopetrol S.A.,Energy,Oil & Gas Integrated,Colombia,28.29B,10.37,14.14,0.57%,""793,937"",-,1.36,1.00%,2.06B,5.84%,6.98,6.30%,0.00%,221.63M,8.85%,2.80B,-,0.62,1.40%,2.72%,-9.88%,18.40B,1.54,-87.30%,0.14%,8.88,10.73%,7.66,1.85,6.70%,17.51,1.95%,1.53,9.27,-13.00%,19.80%,11.37 - 15.91,9.70%,0.09,18.09,19.40%,5.30%,-11.13%,1.69,0.64%,1.40,-0.80%,37.00%,24.36%,0.39,9150,1.70,89.30%,28.80%,60.66,3.20% 2.94%,Yes,1.46,345.30%,15.30%,1.17,14.06,Yes,1.32,-,0.00%,677.56K,2.40,6.56%,3.56%,4.47%"
"624,625,ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,USA,62.07B,55.11,216.03,-3.25%,""1,752,567"",S&P 500,3.92,0.40%,286.40M,-6.02%,36.22,23.70%,-21.98%,285.20M,-5.74%,1.13B,3.00,1.41,88.50%,0.81%,-1.90%,12.43B,4.99,-36.60%,0.25%,2.49,2.71%,24.21,8.92,6.20%,237.94,2.50%,3.13,69.12,18.39%,17.30%,201.15 - 238.93,-7.91%,2.04,65.00,0.30%,8.80%,-9.58%,1.01,0.94%,1.20,-2.70%,41.40%,7.40%,4.38,44000,1.70,10.00%,12.60%,30.95,2.29% 1.76%,Yes,0.86,31.40%,9.10%,1.90,223.28,Yes,0.86,Oct 26 BMO,48.40%,924.78K,2.70,-5.85%,-6.00%,-2.35%"
"625,626,ECPG,""Encore Capital Group, Inc."",Financial,Mortgage Finance,USA,2.00B,6.82,67.42,5.39%,""469,287"",-,9.88,0.70%,30.23M,12.50%,7.70,-19.66%,-27.80%,28.74M,14.82%,312.00M,0.52,2.15,-,15.72%,31.81%,1.45B,1.38,25.30%,-0.05%,11.01,47.30%,46.28,1.46,6.60%,67.75,111.95%,5.33,12.65,13.00%,23.80%,29.21 - 64.86,8.55%,-,-,21.00%,9.40%,3.95%,1.42,-,-,5.70%,77.60%,130.81%,1.90,7725,-,-7.10%,40.10%,78.43,4.21% 2.80%,Yes,2.00,55.20%,21.50%,1.14,63.97,Yes,2.00,Nov 03 AMC,0.00%,410.45K,2.20,11.26%,13.54%,35.73%"
"626,627,ED,""Consolidated Edison, Inc."",Utilities,Utilities - Regulated Electric,USA,29.44B,24.93,83.52,-0.50%,""2,192,230"",S&P 500,3.35,0.10%,353.75M,-2.51%,18.56,6.26%,0.08%,353.24M,-1.18%,1.17B,12.47,0.84,65.40%,1.77%,12.15%,13.22B,2.23,-19.50%,-0.01%,2.47,13.22%,56.86,1.47,1.90%,75.06,20.00%,0.19,446.09,2.00%,6.00%,65.56 - 86.25,-2.11%,3.10,19.18,-4.10%,5.20%,-3.17%,0.22,3.71%,0.90,-0.50%,81.20%,27.39%,1.34,14071,1.00,8.40%,18.30%,50.50,2.01% 1.53%,Yes,1.16,3.70%,8.80%,0.86,83.94,Yes,1.09,Nov 04 AMC,92.10%,2.53M,3.60,-1.10%,2.65%,8.44%"
"627,628,EDR,""Endeavor Group Holdings, Inc."",Communication Services,Entertainment,USA,14.39B,-,32.15,-0.19%,""773,266"",-,-1.27,0.50%,687.64M,-5.08%,25.04,63.57%,-24.00%,262.15M,6.28%,-,-,0.16,87.90%,2.62%,30.27%,4.53B,3.17,-19.30%,0.06%,3.23,30.27%,1.76,18.27,-,35.42,-,2.30,13.99,-,-,22.02 - 35.28,-7.85%,-,-,-,-2.60%,-8.88%,-,-,1.20,-,-,46.00%,1.56,6400,1.20,33.90%,-,50.10,4.77% 4.74%,Yes,4.23,179.70%,-,0.36,32.21,Yes,4.17,Nov 15 AMC,-,2.12M,2.20,-2.38%,6.18%,15.82%"
"628,629,EDU,New Oriental Education & Technology Group Inc.,Consumer Defensive,Education & Training Services,China,3.09B,8.87,1.81,1.12%,""21,549,964"",-,0.20,0.20%,1.69B,-2.69%,42.09,-,0.00%,1.66B,-17.73%,334.40M,0.60,-0.09,62.10%,8.96%,-23.95%,4.28B,0.72,-21.90%,-0.21%,4.50,-69.01%,2.91,0.62,3.60%,7.98,-89.53%,3.67,0.49,14.81%,7.60%,1.68 - 19.97,-13.81%,-,-,7.20%,-0.10%,-90.94%,0.88,-,1.90,23.70%,52.40%,7.74%,0.14,88126,1.90,51.80%,2.70%,41.29,6.38% 6.10%,Yes,0.06,-425.90%,7.80%,0.65,1.79,Yes,0.06,-,0.00%,33.12M,2.00,-8.77%,-12.74%,-67.76%"
"629,630,EEFT,""Euronet Worldwide, Inc."",Technology,Software - Infrastructure,USA,6.75B,47.47,128.40,1.92%,""437,177"",-,2.71,3.40%,52.83M,4.09%,18.23,84.56%,0.06%,50.46M,10.51%,144.10M,3.16,1.29,96.10%,2.93%,-5.20%,2.89B,2.34,-101.10%,0.05%,3.01,1.43%,28.23,4.55,3.20%,171.71,-7.37%,32.67,3.93,15.00%,10.00%,101.18 - 167.71,7.75%,-,20.50,-15.30%,1.20%,-23.44%,1.56,-,1.80,7.00%,36.00%,26.90%,3.84,8100,1.80,22.90%,7.10%,69.46,3.25% 3.06%,Yes,0.81,81.30%,5.00%,0.89,125.98,Yes,0.80,Oct 21 BMO,0.00%,491.73K,1.70,6.88%,10.36%,-2.69%"
